Date,AMZN,AAPL,WBA,NOC,BA,LMT,MCD,INTC,IBM,TXN,MA,MSFT,GE,AXP,PEP,KO,JNJ,TM,HMC,XOM,CVX,VLO,F,BAC
2017-03-07,845.47998046875,34.76499938964844,85.45999908447266,242.50999450683594,180.63999938964844,267.30999755859375,128.05999755859375,35.540000915527344,172.76290893554688,78.3499984741211,111.37000274658203,64.19000244140625,230.23077392578125,79.7699966430664,109.16000366210938,42.0,122.58000183105469,112.69000244140625,31.1200008392334,83.11000061035156,113.54000091552734,66.44000244140625,12.510000228881836,25.219999313354492
2017-03-08,848.0,34.73749923706055,85.98999786376953,244.0,182.39999389648438,269.0,128.07000732421875,35.66999816894531,172.8011474609375,79.44000244140625,111.29000091552734,64.26000213623047,229.92308044433594,80.0,109.16999816894531,42.0,123.75,112.55000305175781,31.079999923706055,82.3499984741211,111.68000030517578,66.0,12.5,25.600000381469727
2017-03-09,851.0,34.685001373291016,85.26000213623047,244.0800018310547,181.42999267578125,268.0,127.94999694824219,35.599998474121094,171.27151489257812,79.48999786376953,111.08000183105469,65.19000244140625,228.84616088867188,79.19000244140625,109.5999984741211,42.09000015258789,124.58000183105469,112.11000061035156,30.959999084472656,80.63999938964844,109.30999755859375,66.76000213623047,12.539999961853027,25.350000381469727
2017-03-10,857.0,34.8125,85.93000030517578,244.55999755859375,181.89999389648438,269.8999938964844,128.55999755859375,36.119998931884766,170.3728485107422,79.72000122070312,111.44999694824219,65.11000061035156,229.53846740722656,79.37999725341797,109.58000183105469,42.22999954223633,126.04000091552734,112.83999633789062,31.1200008392334,82.44000244140625,111.4000015258789,66.66999816894531,12.550000190734863,25.6200008392334
2017-03-13,851.77001953125,34.712501525878906,85.41999816894531,243.5399932861328,177.16000366210938,268.510009765625,128.00999450683594,35.849998474121094,170.0286865234375,80.31999969482422,111.29000091552734,65.01000213623047,232.53846740722656,79.37999725341797,109.31999969482422,41.91999816894531,125.83000183105469,113.37000274658203,31.049999237060547,81.5,110.51000213623047,66.51000213623047,12.5600004196167,25.299999237060547
2017-03-14,853.5499877929688,34.82500076293945,85.44999694824219,243.52000427246094,178.5399932861328,268.92999267578125,127.6500015258789,35.060001373291016,168.43212890625,80.94999694824219,111.33000183105469,64.52999877929688,228.92308044433594,78.95999908447266,109.27999877929688,41.97999954223633,126.86000061035156,112.4800033569336,30.850000381469727,81.0,108.47000122070312,67.31999969482422,12.510000228881836,25.190000534057617
2017-03-15,854.3300170898438,34.852500915527344,85.52999877929688,243.8000030517578,179.0,268.0,128.2100067138672,34.939998626708984,167.9827880859375,81.41999816894531,111.05999755859375,64.55000305175781,227.3076934814453,79.8499984741211,109.55999755859375,41.97999954223633,127.05000305175781,112.62999725341797,31.030000686645508,81.3499984741211,108.08000183105469,67.7300033569336,12.5600004196167,25.389999389648438
2017-03-16,855.2999877929688,35.18000030517578,85.61000061035156,244.0,179.82000732421875,270.67999267578125,128.3000030517578,35.16999816894531,170.6118621826172,81.98999786376953,112.11000061035156,64.75,229.23077392578125,79.47000122070312,111.08999633789062,42.029998779296875,128.44000244140625,113.70999908447266,31.280000686645508,82.02999877929688,108.80999755859375,68.93000030517578,12.649999618530273,25.239999771118164
2017-03-17,853.489990234375,35.25,86.25,241.1199951171875,178.30999755859375,268.7799987792969,128.57000732421875,35.310001373291016,168.53729248046875,82.23999786376953,112.8499984741211,64.91000366210938,229.61538696289062,79.91999816894531,111.4800033569336,42.279998779296875,128.4499969482422,112.63999938964844,31.170000076293945,82.02999877929688,108.0,68.75,12.739999771118164,25.219999313354492
2017-03-20,851.510009765625,35.099998474121094,85.7699966430664,244.77000427246094,180.10000610351562,272.1600036621094,128.99000549316406,35.369998931884766,167.92543029785156,81.98999786376953,112.81999969482422,64.91000366210938,230.0,79.1500015258789,111.1500015258789,42.099998474121094,128.0399932861328,112.26000213623047,31.059999465942383,81.72000122070312,107.2699966430664,68.73999786376953,12.479999542236328,24.579999923706055
2017-03-21,858.8400268554688,35.52750015258789,84.76000213623047,243.6999969482422,179.99000549316406,272.3500061035156,129.22000122070312,35.59000015258789,168.26959228515625,81.93000030517578,112.41000366210938,65.19000244140625,229.6923065185547,78.93000030517578,111.54000091552734,42.310001373291016,128.3800048828125,112.69000244140625,31.299999237060547,82.16000366210938,108.05999755859375,68.5999984741211,12.300000190734863,24.5
